Timestamp,Source IP Address,Attack Type,Action Taken,Severity Level,event_type,Port
2022-08-17 13:51:38,40.138.132.48,Intrusion,Allowed,High,Cyber,8080
2020-08-13 22:50:02,61.151.175.178,Intrusion,Blocked,Low,Non-Cyber,21
2022-07-06 10:51:24,179.98.199.124,Malware,Blocked,Low,Non-Cyber,80
2020-09-08 09:17:39,179.4.92.226,Intrusion,Blocked,Low,Non-Cyber,8080
2020-03-12 03:16:37,55.161.3.88,Intrusion,Allowed,High,Cyber,8080
2020-02-16 02:41:59,216.121.38.146,DDoS,Allowed,High,Cyber,80
2021-10-06 02:42:16,145.109.63.170,Malware,Allowed,Low,Non-Cyber,80
2020-02-19 19:23:30,204.52.30.235,Intrusion,Blocked,High,Cyber,80
2021-02-01 22:56:03,117.204.180.183,Intrusion,Allowed,High,Cyber,443
2020-04-12 05:22:29,44.251.112.237,Malware,Allowed,Low,Non-Cyber,80
2020-02-10 11:59:29,184.72.17.68,Malware,Blocked,Low,Non-Cyber,443
2022-11-22 12:11:22,37.76.134.174,Malware,Blocked,Low,Non-Cyber,8080
2020-09-21 10:10:49,172.8.11.197,DDoS,Allowed,Medium,Cyber,443
2022-10-23 03:19:51,119.182.73.219,Malware,Allowed,Medium,Cyber,21
2023-02-08 22:12:14,64.242.202.192,Intrusion,Allowed,Medium,Cyber,21
2023-06-11 16:01:42,70.32.78.247,Malware,Allowed,Medium,Cyber,443
2021-05-06 12:32:39,96.225.86.130,DDoS,Blocked,High,Cyber,443
2022-04-07 20:13:06,126.183.193.152,DDoS,Allowed,Low,Non-Cyber,21
2021-02-25 05:47:10,53.244.27.213,Intrusion,Allowed,Low,Non-Cyber,8080
2023-07-19 23:02:40,61.68.43.0,Malware,Blocked,Low,Non-Cyber,443
2023-09-11 22:55:03,93.184.20.186,Intrusion,Allowed,Low,Non-Cyber,443
2020-02-16 20:03:59,94.224.180.137,Intrusion,Blocked,Low,Non-Cyber,443
2021-11-02 14:40:20,9.222.25.216,Intrusion,Allowed,Low,Non-Cyber,21
2022-06-16 11:19:48,1.92.35.43,Intrusion,Allowed,Low,Cyber,443
2021-12-02 02:43:03,177.96.94.83,Intrusion,Allowed,Low,Non-Cyber,80
2023-04-19 04:06:43,68.87.231.142,DDoS,Allowed,Low,Non-Cyber,8080
2020-12-10 01:03:27,107.251.154.143,DDoS,Blocked,Medium,Cyber,21
2022-04-22 13:55:34,174.220.187.211,Malware,Blocked,Low,Non-Cyber,80
2021-05-09 06:00:23,25.159.251.101,Malware,Blocked,Low,Cyber,21
2021-08-04 06:30:57,22.124.100.8,Malware,Allowed,Low,Non-Cyber,8080
2022-08-13 23:58:06,195.43.214.110,Malware,Allowed,Low,Non-Cyber,443
2023-03-23 16:58:26,124.56.231.173,DDoS,Blocked,Low,Non-Cyber,80
2022-11-11 06:28:18,204.124.32.92,Intrusion,Blocked,Low,Non-Cyber,21
2020-03-22 03:51:31,70.251.224.144,DDoS,Allowed,Low,Non-Cyber,8080
2023-05-21 14:17:22,74.190.186.165,DDoS,Allowed,Low,Cyber,21
2023-01-02 14:30:43,213.192.115.123,DDoS,Blocked,Low,Non-Cyber,8080
2021-05-19 12:29:25,83.197.40.242,Malware,Blocked,Low,Non-Cyber,21
2020-06-30 10:34:08,43.38.209.207,Intrusion,Allowed,Low,Non-Cyber,443
2020-11-28 14:50:45,53.77.206.116,Intrusion,Allowed,High,Cyber,443
2022-12-16 12:42:38,90.83.38.40,Malware,Allowed,Low,Cyber,8080
2021-10-09 03:53:37,138.245.1.126,Intrusion,Allowed,Medium,Cyber,443
2021-09-02 19:13:42,112.50.209.131,DDoS,Blocked,Low,Cyber,443
2023-08-04 01:59:03,137.10.70.27,DDoS,Allowed,Medium,Cyber,443
2020-07-31 05:18:21,86.9.152.151,Malware,Allowed,Low,Non-Cyber,21
2021-03-28 22:40:08,73.233.145.125,Malware,Blocked,Low,Cyber,80
2022-04-15 09:50:56,207.225.236.182,Malware,Allowed,Low,Non-Cyber,443
2022-01-02 06:41:40,150.237.223.140,DDoS,Blocked,Medium,Cyber,80
2022-11-29 02:31:30,193.214.19.216,Intrusion,Allowed,Low,Cyber,22
2020-01-21 11:08:18,215.197.48.15,Malware,Blocked,High,Cyber,21
2023-01-22 06:11:34,213.23.145.8,DDoS,Blocked,Low,Non-Cyber,8080
2022-08-07 18:24:25,111.40.37.165,Intrusion,Blocked,Low,Non-Cyber,443
2021-06-02 01:55:07,193.77.35.11,Intrusion,Allowed,High,Cyber,22
2021-08-17 06:05:24,63.79.253.143,Malware,Allowed,Low,Non-Cyber,443
2020-08-04 07:57:14,74.167.77.78,Malware,Blocked,Low,Non-Cyber,8080
2023-05-05 14:52:57,79.107.8.26,DDoS,Allowed,Low,Non-Cyber,80
2021-01-23 22:25:13,196.122.96.136,Intrusion,Allowed,Low,Non-Cyber,22
2022-04-14 22:37:19,117.110.231.44,DDoS,Allowed,Low,Non-Cyber,80
2022-07-23 13:50:49,206.221.72.98,Malware,Allowed,Low,Non-Cyber,8080
2021-08-06 23:41:12,48.98.150.220,DDoS,Blocked,Low,Non-Cyber,8080
2022-09-29 09:42:56,192.65.50.115,Intrusion,Blocked,Low,Non-Cyber,8080
2022-08-16 17:44:30,128.230.247.236,Intrusion,Blocked,Medium,Cyber,8080
2022-02-25 23:34:37,12.114.2.105,DDoS,Blocked,Low,Non-Cyber,80
2020-08-17 13:59:39,160.71.250.172,Malware,Blocked,High,Cyber,22
2021-10-08 04:19:29,176.125.59.234,DDoS,Allowed,Low,Non-Cyber,21
2021-08-19 19:50:49,195.183.135.228,DDoS,Blocked,Low,Non-Cyber,80
2021-05-03 11:02:05,181.129.77.232,DDoS,Allowed,Medium,Cyber,8080
2022-10-20 09:58:17,216.199.186.52,Malware,Blocked,Low,Cyber,8080
2023-04-27 12:21:55,10.243.172.33,DDoS,Allowed,Low,Non-Cyber,443
2021-08-15 00:50:08,104.80.69.254,Intrusion,Blocked,Low,Non-Cyber,22
2020-11-28 03:20:45,29.116.213.136,Malware,Allowed,Low,Non-Cyber,21
2020-09-28 15:39:33,177.136.105.210,Malware,Allowed,High,Cyber,21
2020-09-13 16:13:44,144.34.189.244,DDoS,Blocked,High,Cyber,80
2022-11-17 10:17:58,220.233.173.196,DDoS,Allowed,Low,Non-Cyber,22
2021-01-21 01:13:14,87.3.74.43,Malware,Blocked,Low,Non-Cyber,80
2022-09-07 07:59:07,50.41.9.154,DDoS,Allowed,Low,Cyber,21
2021-10-29 21:44:06,217.13.179.70,Intrusion,Allowed,Low,Non-Cyber,21
2023-09-20 08:01:04,186.39.91.106,Malware,Allowed,Medium,Cyber,21
2022-06-22 12:44:56,87.198.138.153,DDoS,Allowed,Low,Non-Cyber,22
2021-04-21 13:32:49,11.72.38.237,DDoS,Blocked,Low,Cyber,22
2022-01-21 19:53:32,107.64.69.113,Intrusion,Blocked,Low,Non-Cyber,443
2022-11-08 06:43:43,186.230.166.74,Malware,Blocked,Low,Cyber,22
2022-06-10 07:11:31,72.11.149.251,Intrusion,Allowed,Medium,Cyber,22
2020-12-04 16:07:19,133.51.19.110,Intrusion,Allowed,Medium,Cyber,8080
2022-02-08 10:27:32,87.96.0.51,Malware,Allowed,Low,Non-Cyber,21
2021-01-21 08:42:06,133.180.94.49,DDoS,Blocked,Low,Non-Cyber,443
2021-11-25 07:29:12,67.230.6.222,DDoS,Allowed,Low,Non-Cyber,80
2020-05-14 04:27:23,172.245.162.47,Malware,Allowed,Low,Non-Cyber,8080
2021-03-07 15:49:10,154.110.114.50,Intrusion,Allowed,Low,Non-Cyber,8080
2023-03-06 04:12:12,188.206.7.200,DDoS,Allowed,High,Cyber,8080
2020-02-18 16:39:40,212.133.253.142,Malware,Allowed,Medium,Cyber,443
2022-04-23 11:34:13,178.192.70.125,DDoS,Allowed,Medium,Cyber,8080
2023-06-28 11:21:33,146.97.145.186,DDoS,Allowed,Low,Non-Cyber,80
2020-08-16 00:59:50,195.54.133.146,DDoS,Allowed,Low,Non-Cyber,22
2022-04-12 12:59:21,154.48.144.70,Malware,Allowed,Medium,Cyber,8080
2021-10-10 03:38:45,45.55.238.33,Intrusion,Allowed,Low,Non-Cyber,8080
2023-09-10 20:16:38,209.125.229.14,Malware,Allowed,Low,Cyber,443
2022-05-26 13:44:07,76.144.73.122,DDoS,Allowed,Low,Non-Cyber,22
2022-07-17 06:46:38,21.43.23.1,Intrusion,Allowed,Low,Non-Cyber,80
2020-12-31 05:19:34,195.150.165.7,Intrusion,Blocked,Low,Non-Cyber,80
2021-12-10 09:58:17,13.223.196.90,DDoS,Blocked,Low,Non-Cyber,80
2023-03-02 08:28:16,18.29.92.139,Intrusion,Allowed,Low,Non-Cyber,21
2021-02-08 21:42:29,115.40.48.16,DDoS,Blocked,Medium,Cyber,8080
2020-02-21 10:59:32,128.22.210.142,Malware,Allowed,Medium,Cyber,8080
2023-03-30 20:58:31,90.6.253.145,DDoS,Allowed,Medium,Cyber,8080
2021-08-10 08:30:29,185.43.184.220,Intrusion,Blocked,Low,Non-Cyber,8080
2021-10-25 13:13:00,146.182.133.157,DDoS,Allowed,Low,Non-Cyber,443
2021-12-24 21:24:52,36.176.99.99,Malware,Blocked,Low,Non-Cyber,80
2023-03-10 19:08:24,222.235.220.212,Malware,Allowed,Low,Non-Cyber,443
2021-02-19 23:39:22,2.10.182.61,DDoS,Blocked,Low,Cyber,21
2023-04-27 14:05:00,167.137.111.38,Intrusion,Blocked,Low,Non-Cyber,21
2022-12-13 08:49:40,50.50.112.75,Malware,Allowed,High,Cyber,80
2020-08-06 17:35:18,64.169.131.193,Intrusion,Blocked,Low,Non-Cyber,443
2022-04-16 18:43:31,81.98.73.105,Malware,Blocked,Low,Non-Cyber,21
2021-12-15 06:47:21,137.40.200.115,Intrusion,Allowed,Medium,Cyber,22
2021-05-05 16:35:36,178.211.185.229,DDoS,Allowed,Low,Non-Cyber,443
2023-01-09 01:27:14,174.94.18.153,Intrusion,Allowed,Low,Non-Cyber,443
2020-12-12 08:10:01,185.186.180.227,Malware,Allowed,High,Cyber,443
2022-05-11 12:33:14,126.69.68.226,DDoS,Allowed,Low,Non-Cyber,22
2021-12-07 05:15:18,187.207.34.204,Intrusion,Allowed,Low,Cyber,80
2022-04-03 09:08:57,143.191.217.84,Intrusion,Blocked,Low,Cyber,8080
2023-09-22 02:50:24,156.248.221.131,Malware,Allowed,High,Cyber,80
2023-07-11 19:12:46,223.200.218.182,Intrusion,Allowed,Low,Non-Cyber,22
2020-04-16 03:54:31,70.36.70.238,Intrusion,Allowed,High,Cyber,8080
2022-11-10 19:25:03,81.171.47.190,Intrusion,Allowed,Low,Non-Cyber,80
2022-06-30 21:27:44,112.16.135.8,Intrusion,Allowed,Medium,Cyber,8080
2020-06-03 11:48:38,192.239.152.192,Intrusion,Allowed,Low,Non-Cyber,8080
2021-04-02 22:59:01,79.206.139.5,Intrusion,Allowed,Low,Non-Cyber,443
2020-05-12 15:15:01,152.128.149.159,DDoS,Allowed,Low,Non-Cyber,443
2020-06-08 19:27:24,134.239.56.254,Malware,Allowed,Low,Cyber,22
2021-05-01 12:05:14,144.74.237.88,Malware,Allowed,Medium,Cyber,443
2021-10-08 14:11:54,86.171.143.187,DDoS,Allowed,Low,Non-Cyber,8080
2021-10-22 10:06:59,120.19.229.252,DDoS,Allowed,Low,Cyber,80
2020-02-20 18:25:49,75.45.7.57,Malware,Allowed,Low,Non-Cyber,80
2020-08-30 13:33:53,194.1.59.92,Malware,Allowed,Low,Non-Cyber,21
2020-10-05 15:59:16,185.196.218.249,Intrusion,Allowed,Medium,Cyber,22
2022-10-09 05:25:05,160.99.5.70,Intrusion,Blocked,Low,Non-Cyber,8080
2023-04-11 05:39:49,166.155.67.202,DDoS,Allowed,Low,Non-Cyber,21
2020-01-05 08:25:37,39.100.196.153,Malware,Allowed,Low,Non-Cyber,22
2023-08-08 03:47:45,78.55.223.136,DDoS,Allowed,Low,Non-Cyber,80
2020-01-04 22:17:27,41.237.237.175,DDoS,Allowed,Medium,Cyber,443
2021-08-16 21:01:35,96.196.44.175,DDoS,Blocked,Low,Non-Cyber,80
2020-02-02 18:34:55,160.150.200.84,Malware,Blocked,Low,Non-Cyber,21
2022-07-21 11:50:25,212.209.195.110,Intrusion,Blocked,Low,Non-Cyber,22
2020-10-25 09:30:47,165.180.137.50,DDoS,Allowed,Low,Non-Cyber,22
2023-03-12 03:50:31,5.67.8.121,Intrusion,Allowed,High,Cyber,22
2022-02-01 01:34:30,31.22.104.115,Malware,Blocked,Low,Non-Cyber,443
2022-10-14 20:09:03,138.81.53.184,Malware,Allowed,Low,Non-Cyber,8080
2021-05-30 12:00:22,175.136.196.128,Malware,Allowed,Low,Non-Cyber,443
2022-11-26 19:53:48,78.100.164.28,DDoS,Allowed,Low,Cyber,21
2021-06-06 18:50:12,81.200.217.30,Intrusion,Allowed,Medium,Cyber,21
2023-02-04 06:28:34,122.190.180.89,Malware,Allowed,Low,Non-Cyber,8080
2023-09-24 15:31:15,143.25.115.93,Malware,Allowed,Low,Non-Cyber,443
2021-11-28 04:08:00,209.22.108.106,Intrusion,Allowed,Low,Non-Cyber,80
2020-05-29 11:21:29,146.251.167.172,DDoS,Blocked,Low,Non-Cyber,8080
2023-03-17 11:54:29,68.78.235.54,DDoS,Allowed,Low,Non-Cyber,22
2023-02-06 23:28:07,9.69.228.159,Intrusion,Allowed,Low,Non-Cyber,22
2022-11-27 13:10:58,146.70.222.46,DDoS,Allowed,Low,Non-Cyber,80
2021-11-28 06:28:17,207.142.158.155,DDoS,Allowed,Low,Cyber,443
2023-07-03 16:48:31,89.119.250.129,Intrusion,Allowed,Low,Non-Cyber,443
2020-10-21 09:27:30,1.118.185.188,DDoS,Blocked,Low,Non-Cyber,80
2021-01-18 08:43:34,140.37.245.109,Malware,Allowed,Low,Non-Cyber,80
2020-06-15 22:05:31,94.97.0.73,DDoS,Allowed,Low,Non-Cyber,21
2022-11-29 18:07:42,209.88.250.142,Malware,Allowed,High,Cyber,21
2022-05-02 18:24:20,123.70.1.31,DDoS,Allowed,Low,Non-Cyber,443
2023-02-08 18:16:28,156.226.13.214,DDoS,Allowed,Medium,Cyber,21
2022-06-12 07:00:49,70.247.214.218,Malware,Allowed,High,Cyber,22
2020-07-07 07:45:13,35.171.52.101,Intrusion,Blocked,High,Cyber,80
2023-01-27 12:42:49,89.233.139.186,Malware,Allowed,Low,Non-Cyber,22
2020-05-21 14:35:27,54.240.8.181,Intrusion,Blocked,High,Cyber,443
2020-07-01 09:25:32,145.85.221.66,DDoS,Allowed,Low,Cyber,8080
2022-01-15 16:29:35,62.8.27.225,DDoS,Allowed,Medium,Cyber,21
2021-10-18 11:25:16,150.152.147.26,Malware,Allowed,Medium,Cyber,443
2022-05-13 21:22:31,21.144.136.80,DDoS,Blocked,High,Cyber,8080
2020-03-02 18:42:21,45.146.231.17,DDoS,Allowed,High,Cyber,21
2021-04-22 13:16:20,51.129.108.114,DDoS,Allowed,Low,Non-Cyber,22
2020-12-08 03:48:50,92.228.98.209,DDoS,Blocked,Low,Non-Cyber,8080
2021-01-06 06:28:38,80.143.235.47,DDoS,Allowed,Medium,Cyber,21
2023-04-10 07:10:59,135.123.0.18,DDoS,Allowed,Low,Non-Cyber,8080
2021-07-14 12:57:52,78.186.116.10,Intrusion,Allowed,Medium,Cyber,22
2020-04-18 03:37:01,136.168.55.177,Malware,Allowed,Low,Non-Cyber,443
2023-03-28 09:45:37,5.250.2.208,DDoS,Allowed,Medium,Cyber,8080
2023-06-19 15:45:21,201.100.226.133,Intrusion,Allowed,Low,Non-Cyber,8080
2021-02-14 01:01:14,122.44.225.45,Intrusion,Blocked,Low,Non-Cyber,80
2023-03-05 00:31:27,215.65.234.173,DDoS,Allowed,High,Cyber,21
2020-12-10 01:55:03,170.196.244.34,Intrusion,Blocked,Low,Cyber,443
2021-10-05 02:44:02,178.10.16.105,Intrusion,Blocked,Low,Non-Cyber,8080
2022-07-15 08:54:19,196.215.66.217,Intrusion,Allowed,Medium,Cyber,21
2022-12-29 19:30:39,154.149.216.239,DDoS,Blocked,Low,Cyber,80
2021-09-21 12:03:52,132.13.110.63,Malware,Allowed,Low,Non-Cyber,21
2020-09-18 03:42:19,103.85.194.198,Intrusion,Allowed,Low,Non-Cyber,443
2022-08-01 06:05:56,71.111.255.182,Malware,Allowed,Medium,Cyber,80
2023-02-26 21:29:06,120.130.60.25,DDoS,Allowed,High,Cyber,8080
2021-08-13 15:18:37,122.137.216.35,DDoS,Allowed,Low,Non-Cyber,443
2020-04-14 21:57:07,99.138.222.24,Intrusion,Blocked,Low,Non-Cyber,443
2021-05-07 13:13:04,5.175.180.134,DDoS,Blocked,Low,Cyber,22
2023-03-11 15:42:38,197.150.154.159,Malware,Blocked,Low,Cyber,80
2020-07-06 13:30:15,122.209.171.91,Malware,Allowed,Low,Non-Cyber,21
2020-02-25 08:10:53,44.106.198.216,Intrusion,Allowed,High,Cyber,8080
2020-01-28 20:23:34,191.184.23.47,Intrusion,Blocked,High,Cyber,80
2020-12-12 13:16:07,59.173.245.157,Malware,Allowed,Low,Non-Cyber,22
2020-10-17 16:12:33,55.170.207.95,Intrusion,Blocked,High,Cyber,22
2023-01-25 01:07:35,123.116.163.42,Malware,Allowed,Low,Cyber,443
2023-10-03 10:32:04,139.114.212.158,DDoS,Allowed,Low,Cyber,22
2022-12-25 04:37:49,122.36.89.231,Intrusion,Allowed,Medium,Cyber,443
2021-10-19 21:49:34,210.191.67.189,DDoS,Allowed,Low,Cyber,80
2023-01-05 22:07:10,45.236.125.149,Malware,Allowed,Medium,Cyber,443
2023-01-01 23:42:23,7.156.131.204,DDoS,Allowed,Medium,Cyber,22
2021-09-05 08:32:50,121.130.135.46,Malware,Allowed,Low,Non-Cyber,80
2021-12-29 23:20:22,139.141.179.226,Malware,Blocked,Low,Non-Cyber,21
2022-05-03 23:25:01,43.105.168.19,Intrusion,Allowed,Low,Cyber,80
2021-08-04 04:53:59,24.162.168.23,Intrusion,Blocked,High,Cyber,22
2020-01-17 11:00:43,143.170.130.193,DDoS,Allowed,Low,Non-Cyber,443
2023-01-07 04:00:34,56.33.186.130,Malware,Allowed,Low,Non-Cyber,443
2020-07-21 18:42:47,173.56.222.229,DDoS,Allowed,Medium,Cyber,21
2021-02-05 07:06:02,222.170.62.247,Intrusion,Blocked,Low,Non-Cyber,22
2022-11-28 13:56:10,151.137.98.221,Intrusion,Allowed,High,Cyber,8080
2020-06-07 10:11:50,46.87.246.203,DDoS,Allowed,Low,Non-Cyber,8080
2020-07-23 11:31:07,4.46.179.19,Malware,Blocked,Low,Cyber,22
2021-04-22 00:12:37,204.198.83.15,Intrusion,Blocked,Low,Non-Cyber,22
2022-03-27 20:44:27,59.46.211.6,DDoS,Blocked,Low,Non-Cyber,22
2020-01-24 21:05:31,164.33.61.46,Malware,Allowed,High,Cyber,22
2022-07-27 13:41:08,75.40.248.124,DDoS,Allowed,Low,Cyber,443
2023-05-17 19:21:18,191.128.153.169,Intrusion,Allowed,Low,Non-Cyber,80
2023-07-27 20:47:42,211.185.233.234,Malware,Allowed,Low,Non-Cyber,8080
2023-09-19 13:06:39,220.224.116.218,Intrusion,Blocked,Low,Cyber,21
2022-07-16 14:48:43,73.121.77.43,DDoS,Blocked,Low,Non-Cyber,21
2021-05-01 02:24:35,115.92.218.226,DDoS,Allowed,Low,Non-Cyber,22
2021-04-25 13:22:10,221.24.52.250,DDoS,Blocked,Low,Cyber,22
2020-10-21 18:56:26,126.227.242.60,DDoS,Allowed,Low,Non-Cyber,21
2022-02-09 11:52:09,74.97.163.58,DDoS,Allowed,Low,Non-Cyber,80
2020-07-19 06:12:10,46.211.126.248,Intrusion,Allowed,Low,Non-Cyber,80
2021-02-28 14:13:55,53.31.18.42,Intrusion,Blocked,Low,Cyber,22
2023-02-28 02:55:18,23.64.224.110,Intrusion,Allowed,Low,Non-Cyber,443
2023-04-11 04:16:04,122.190.49.187,DDoS,Allowed,High,Cyber,8080
2023-06-19 18:59:29,213.170.114.222,Intrusion,Blocked,Low,Non-Cyber,22
2021-04-21 16:47:14,27.109.72.21,Malware,Allowed,Medium,Cyber,22
2020-07-09 18:24:09,9.112.86.111,Malware,Allowed,Low,Cyber,8080
2023-09-16 13:58:34,41.104.42.189,Malware,Allowed,Low,Non-Cyber,22
2022-06-16 23:57:10,71.53.125.118,Malware,Allowed,Low,Cyber,8080
2021-06-16 23:05:12,117.228.124.88,Malware,Blocked,Low,Non-Cyber,22
2021-05-12 09:03:08,80.120.107.19,Intrusion,Allowed,Low,Non-Cyber,22
2022-03-24 19:26:13,86.35.209.60,DDoS,Allowed,Low,Cyber,21
2020-10-21 00:47:17,11.56.107.18,DDoS,Blocked,Low,Non-Cyber,8080
2020-11-26 00:14:51,166.215.215.47,Malware,Allowed,High,Cyber,443
2020-09-06 03:01:29,169.226.70.81,Intrusion,Allowed,Low,Non-Cyber,443
2022-11-17 03:58:56,129.5.99.217,DDoS,Allowed,High,Cyber,80
2021-07-07 11:41:11,20.79.9.62,Intrusion,Blocked,High,Cyber,80
2020-09-29 00:50:12,204.14.206.250,DDoS,Allowed,Low,Non-Cyber,21
2020-10-12 20:20:58,207.43.148.159,Malware,Blocked,Low,Non-Cyber,21
2022-04-26 03:02:29,49.166.78.61,Intrusion,Allowed,Low,Non-Cyber,21
2022-11-28 10:51:11,159.107.94.52,DDoS,Blocked,Low,Non-Cyber,8080
2022-02-27 03:29:22,187.255.25.251,Intrusion,Allowed,Low,Non-Cyber,21
2023-08-25 23:32:10,190.176.32.7,Malware,Allowed,Low,Non-Cyber,80
2020-10-07 14:16:07,181.234.104.14,Intrusion,Blocked,Low,Non-Cyber,443
2023-03-27 17:37:38,185.52.71.238,DDoS,Blocked,Low,Non-Cyber,21
2023-05-20 08:18:00,55.109.136.233,Malware,Blocked,Low,Non-Cyber,22
2022-04-17 15:01:58,211.162.233.122,Intrusion,Blocked,Low,Non-Cyber,21
2021-03-01 05:03:07,93.89.114.250,Malware,Allowed,Low,Non-Cyber,443
2023-09-26 01:24:45,155.27.221.121,DDoS,Allowed,High,Cyber,21
2022-04-13 22:35:34,15.186.117.19,Malware,Allowed,Low,Cyber,80
2023-07-25 18:05:03,109.34.115.86,DDoS,Allowed,Low,Non-Cyber,80
2023-01-16 02:35:58,162.220.195.41,Intrusion,Allowed,Low,Non-Cyber,443
2022-08-17 00:09:27,25.70.230.181,DDoS,Allowed,Low,Non-Cyber,21
2020-02-26 08:47:33,149.255.153.120,DDoS,Allowed,Medium,Cyber,80
2020-02-12 00:36:25,16.195.64.231,Malware,Allowed,Medium,Cyber,443
2020-03-17 05:59:01,56.31.244.2,DDoS,Blocked,Medium,Cyber,22
2020-09-14 23:53:38,140.41.67.128,DDoS,Allowed,High,Cyber,80
2020-04-14 08:22:35,97.179.37.90,Intrusion,Blocked,High,Cyber,22
2021-05-24 18:16:28,64.68.91.26,Intrusion,Blocked,Low,Non-Cyber,22
2022-11-09 21:10:01,52.239.89.250,Malware,Allowed,Low,Non-Cyber,22
2020-02-23 06:46:20,25.199.88.50,Intrusion,Allowed,Low,Cyber,21
2022-08-18 18:19:51,22.191.160.11,DDoS,Allowed,High,Cyber,22
2023-07-04 07:49:15,158.7.140.84,Malware,Allowed,Low,Non-Cyber,443
2023-05-14 10:06:53,108.204.205.146,DDoS,Allowed,Low,Cyber,443
2021-10-10 11:07:26,15.44.47.208,Malware,Allowed,Low,Cyber,80
2020-02-28 17:12:15,71.60.136.217,Intrusion,Allowed,Low,Non-Cyber,21
2022-07-19 18:46:54,81.41.60.227,DDoS,Blocked,High,Cyber,21
2021-08-03 14:18:03,19.190.14.41,Malware,Allowed,Low,Non-Cyber,80
2022-09-11 14:28:45,112.3.236.206,Intrusion,Blocked,High,Cyber,443
2021-03-15 23:57:06,208.113.19.125,DDoS,Allowed,High,Cyber,443
2023-09-08 11:28:07,119.242.39.57,DDoS,Allowed,Low,Non-Cyber,8080
2020-02-05 10:03:51,133.149.177.142,Intrusion,Allowed,Low,Non-Cyber,443
2022-01-24 13:32:17,54.110.38.158,DDoS,Allowed,Low,Non-Cyber,80
2020-08-25 21:53:24,13.132.154.179,Intrusion,Allowed,Low,Non-Cyber,21
2020-05-03 17:04:05,1.47.177.27,Malware,Allowed,Low,Non-Cyber,8080
2022-02-15 18:40:27,218.52.56.132,Intrusion,Blocked,Low,Non-Cyber,8080
2023-06-05 06:57:08,89.209.35.127,Intrusion,Allowed,Low,Non-Cyber,80
2022-09-18 04:15:28,176.10.69.210,DDoS,Blocked,Low,Non-Cyber,21
2021-09-29 11:35:40,94.157.62.228,Malware,Blocked,Low,Non-Cyber,443
2023-08-15 00:41:10,141.238.166.55,Malware,Allowed,Low,Non-Cyber,80
2023-04-11 12:19:32,26.215.188.224,DDoS,Blocked,Medium,Cyber,8080
2023-03-12 16:56:04,78.100.114.23,Malware,Allowed,Medium,Cyber,21
2022-10-02 11:11:45,95.100.207.88,DDoS,Allowed,Low,Non-Cyber,443
2022-07-18 06:55:50,63.125.189.99,DDoS,Allowed,Low,Non-Cyber,21
2020-03-09 05:22:46,50.138.178.122,Intrusion,Allowed,Low,Non-Cyber,22
2022-07-03 16:05:05,97.2.158.120,Intrusion,Blocked,Low,Cyber,80
2021-05-29 14:59:09,71.67.252.66,DDoS,Allowed,Low,Non-Cyber,80
2021-07-20 09:55:27,106.229.232.188,Malware,Blocked,Low,Non-Cyber,21
2021-10-14 11:17:25,78.243.221.67,DDoS,Allowed,Low,Non-Cyber,8080
2022-03-18 12:21:04,171.154.32.26,Intrusion,Blocked,Low,Non-Cyber,22
2022-01-21 15:30:55,103.57.95.34,DDoS,Blocked,Low,Non-Cyber,8080
2020-08-28 12:27:15,30.5.112.185,DDoS,Blocked,Low,Non-Cyber,443
2021-04-02 08:13:20,97.134.115.118,Malware,Blocked,Low,Non-Cyber,443
2021-09-26 21:14:09,59.90.138.125,Malware,Allowed,Medium,Cyber,21
2020-11-30 18:08:04,134.62.237.153,Intrusion,Allowed,Low,Non-Cyber,443
2021-06-04 16:05:22,78.34.195.177,Malware,Blocked,Low,Non-Cyber,8080
2021-04-03 20:02:37,47.186.95.177,Malware,Blocked,Low,Non-Cyber,22
2022-10-05 03:55:32,47.64.26.170,Intrusion,Blocked,Low,Non-Cyber,22
2021-06-24 08:19:22,202.23.68.18,Malware,Allowed,Medium,Cyber,8080
2020-10-18 23:49:29,89.219.201.27,Intrusion,Blocked,High,Cyber,21
2021-01-16 07:39:11,55.61.224.203,Intrusion,Allowed,High,Cyber,443
2020-08-01 17:53:05,124.188.218.207,DDoS,Allowed,Low,Non-Cyber,8080
2023-01-30 03:47:21,206.172.240.8,Intrusion,Allowed,High,Cyber,8080
2023-04-17 04:22:17,190.143.150.41,Intrusion,Allowed,High,Cyber,22
2021-04-22 15:12:46,168.119.11.67,Malware,Allowed,Low,Non-Cyber,80
2022-05-05 04:13:53,158.52.9.37,DDoS,Blocked,Low,Cyber,22
2022-10-23 08:29:40,62.19.219.26,DDoS,Allowed,Low,Non-Cyber,8080
2021-11-19 02:01:15,210.216.123.17,Intrusion,Allowed,Low,Cyber,443
2022-03-12 15:53:00,50.211.44.255,DDoS,Allowed,High,Cyber,21
2020-12-10 14:31:29,155.189.189.6,DDoS,Allowed,Low,Non-Cyber,8080
2023-05-25 08:51:35,57.209.97.106,DDoS,Blocked,Low,Non-Cyber,443
2022-10-31 04:30:17,221.216.215.34,Intrusion,Blocked,High,Cyber,8080
2022-08-11 21:38:30,66.213.168.143,DDoS,Blocked,High,Cyber,8080
2022-08-27 12:23:40,134.121.133.81,DDoS,Allowed,Low,Non-Cyber,443
2020-05-16 03:43:01,151.156.21.140,DDoS,Allowed,Low,Non-Cyber,80
